M;73;352;Iconozno;
M;73;408;Lerida;
M;73;411;Libano;
M;73;443;Mariquita;
M;73;449;Melgar;
M;73;461;Murillo;
M;73;483;Natagaima;
M;73;504;Ortega;
M;73;520;Palocabildo;
M;73;547;Piedras;
M;73;555;Planadas;
M;73;563;Prado;
M;73;585;Purificacion;
M;73;616;Rioblanco;
M;73;622;Roncesvalles;
M;73;624;Rovira;
M;73;671;Saldaña;
M;73;675;San Antonio;
M;73;678;San Luis;
M;73;686;Santa Isabel;
M;73;770;Suarez;
M;73;854;Valle de San Juan;
M;73;861;Venadillo;
M;73;870;Villahermosa;
M;73;873;Villarrica;
M;76;001;Cali;
M;76;020;Alcala;
M;76;036;Andalucia;
M;76;041;Ansermanuevo;
M;76;054;Argelia;
M;76;100;Bolivar;
M;76;109;Buenaventura;
M;76;111;Buga;
M;76;113;Bugalagrande;
M;76;122;Caicedonia;
M;76;126;Calima;
M;76;130;Candelaria;
M;76;147;Cartago;
M;76;233;Dagua;
M;76;243;El Aguila;
M;76;246;El Cairo;
M;76;248;El Cerrito;
M;76;250;El Dovio;
M;76;275;Florida;
M;76;306;Ginebra;
M;76;318;Guacari;
M;76;364;Jamundi;
M;76;377;La Cumbre;
M;76;400;La Union;
M;76;403;La Victoria;
M;76;497;Obando;
M;76;520;Palmira;
M;76;563;Pradera;
M;76;606;Restrepo;
M;76;616;Riofrio;
M;76;622;Roldanillo;
M;76;670;San Pedro;
M;76;736;Sevilla;
M;76;823;Toro;
M;76;828;Trujillo;
M;76;834;Tulua;
M;76;845;Ulloa;
M;76;863;Versalles;
M;76;869;Vijes;
M;76;890;Yotoco;
M;76;892;Yumbo;
M;76;895;Zarzal;
M;97;001;Mitu;
M;97;161;Caruru;
M;97;511;Pacoa;
M;97;666;Taraira;
M;97;777;Papunaua (Morichal);
M;97;889;Yavaraté;
M;99;001;Puerto Carreno;
M;99;524;La Primavera;
M;99;624;Santa Rosalia;
M;99;773;Cumaribo;
