23100201020601,PRESTACION DE SERVICIOS ,M,,,,,,,,,,,,,,,,,,,,,,,
2310020102060101 ,deudas laborales vigencias anteriores,D,INVERSION,A.1.1.1.3,670,,C,ACTUAL,,,2.3.03.03.05.01,10,042,002,1,7095,14,000000000000000,,,,Homologar Pgcp,,,
2310020102060102,SUELDOS PERSONAL DE NOMINA CSF ,M,,,,,,,,,,,0,,,,,,,,,,,,
231002010206010201 ,sueldos docentes,D,INVERSION,A.1.1.1.3,670,,C,ACTUAL,,,2.3.03.03.05.01,10,042,002,1,7095,14,000000000000000,,,,Homologar Pgcp,,,
2310020102060103,APORTES PATRONALES SIN SITUACION DE FONDOS-DOCENTES ,M,,,,,,,,,,,,,,,,,,,,,,,
231002010206010301 ,prevision social,D,INVERSION,A.1.1.2.1.1.10,670,,C,ACTUAL,,,2.3.03.03.05.01,10,042,002,1,7095,14,000000000000000,,,,Homologar Pgcp,,,
2310020102060104,APORTES PATRONALES SIN SITUACION DE FONDOS DIRECTIVOS DOCENTES ,M,,,,,,,,,,,,,,,,,,,,,,,
231002010206010401 ,cesantias,D,INVERSION,A.1.1.2.3.2,670,,C,ACTUAL,,,2.3.03.03.03.05,10,042,002,1,7095,14,000000000000000,,,,Homologar Pgcp,,,
231002010206010402 ,prevision social,D,INVERSION,A.1.1.2.3.1.10,670,,C,ACTUAL,,,2.3.03.03.03.05,10,042,002,1,7095,14,000000000000000,,,,Homologar Pgcp,,,
