234,2015/02/09,177300
235,2015/02/09,177300
236,2015/02/09,177300
237,2015/02/09,177300
238,2015/02/09,177300
239,2015/02/09,177300
240,2015/02/09,177300
241,2015/02/09,177300
242,2015/02/09,177300
243,2015/02/09,177300
244,2015/02/09,534410
245,2015/02/09,806100
246,2015/02/09,813800
247,2015/02/10,4500
248,2015/02/10,4500
249,2015/02/10,4500
250,2015/02/10,4500
251,2015/02/10,4500
252,2015/02/10,4500
253,2015/02/10,4500
254,2015/02/10,4500
255,2015/02/10,4500
256,2015/02/10,4500
257,2015/02/10,4500
258,2015/02/10,4500
259,2015/02/10,9000
260,2015/02/10,10000
261,2015/02/10,10000
262,2015/02/10,10000
263,2015/02/10,10000
264,2015/02/10,13500
265,2015/02/10,22500
266,2015/02/10,29700
267,2015/02/10,29700
268,2015/02/10,29700
269,2015/02/10,29700
270,2015/02/10,29700
271,2015/02/10,29700
272,2015/02/10,29700
273,2015/02/10,29700
274,2015/02/10,45000
275,2015/02/10,47800
276,2015/02/10,48400
277,2015/02/10,48400
278,2015/02/10,48400
279,2015/02/10,49600
280,2015/02/10,49600
281,2015/02/10,49600
282,2015/02/10,49600
283,2015/02/10,49600
284,2015/02/10,49600
285,2015/02/10,49600
286,2015/02/10,49600
287,2015/02/10,49600
288,2015/02/10,49600
289,2015/02/10,54100
290,2015/02/10,56700
291,2015/02/10,177300
292,2015/02/10,177300
293,2015/02/10,177300
294,2015/02/10,177300
295,2015/02/10,177300
296,2015/02/10,177300
297,2015/02/10,177300
298,2015/02/10,177300
299,2015/02/10,177300
300,2015/02/10,201300
301,2015/02/10,217685
302,2015/02/10,301100
303,2015/02/10,818800
304,2015/02/10,2208600
305,2015/02/10,3913300
306,2015/02/11,4500
307,2015/02/11,4500
308,2015/02/11,4500
309,2015/02/11,4500
310,2015/02/11,4500
311,2015/02/11,4500
312,2015/02/11,4500
313,2015/02/11,4500
314,2015/02/11,4500
315,2015/02/11,4500
316,2015/02/11,4500
317,2015/02/11,4500
318,2015/02/11,4500
319,2015/02/11,4500
320,2015/02/11,4500
321,2015/02/11,4500
322,2015/02/11,4500
323,2015/02/11,4500
324,2015/02/11,4500
325,2015/02/11,10000
326,2015/02/11,10000
327,2015/02/11,10000
328,2015/02/11,10000
329,2015/02/11,10000
330,2015/02/11,10000
331,2015/02/11,13500
332,2015/02/11,22500
333,2015/02/11,28400
334,2015/02/11,29700
335,2015/02/11,29700
336,2015/02/11,29700
337,2015/02/11,29700
338,2015/02/11,29700
339,2015/02/11,29700
340,2015/02/11,29700
341,2015/02/11,45000
342,2015/02/11,49600
343,2015/02/11,49600
344,2015/02/11,49600
345,2015/02/11,56700
346,2015/02/11,56700
347,2015/02/11,80400
348,2015/02/11,107500
349,2015/02/11,137200
350,2015/02/11,177300
351,2015/02/11,177300
352,2015/02/11,177300
353,2015/02/11,177300
354,2015/02/11,177300
355,2015/02/11,177300
356,2015/02/11,179200
357,2015/02/11,183300
358,2015/02/11,201300
359,2015/02/11,201300
360,2015/02/11,201300
361,2015/02/11,201300
362,2015/02/11,4790100
363,2015/02/12,4500
364,2015/02/12,4500
365,2015/02/12,4500
366,2015/02/12,4500
367,2015/02/12,4500
368,2015/02/12,4500
369,2015/02/12,4500
370,2015/02/12,4500
371,2015/02/12,4500
372,2015/02/12,4500
373,2015/02/12,4500
374,2015/02/12,4500
375,2015/02/12,4500
376,2015/02/12,10000
377,2015/02/12,10000
378,2015/02/12,10000
379,2015/02/12,18000
380,2015/02/12,18000
381,2015/02/12,29700
382,2015/02/12,29700
383,2015/02/12,29700
384,2015/02/12,29700
385,2015/02/12,49600
386,2015/02/12,49600
387,2015/02/12,49600
388,2015/02/12,49600
389,2015/02/12,49600
390,2015/02/12,49600
391,2015/02/12,52060
392,2015/02/12,56700
393,2015/02/12,74800
394,2015/02/12,90000
395,2015/02/12,135000
396,2015/02/12,177300
397,2015/02/12,177300
398,2015/02/12,177300
399,2015/02/12,177300
400,2015/02/12,177300
401,2015/02/12,177300
402,2015/02/12,177300
403,2015/02/12,177300
404,2015/02/12,177300
405,2015/02/12,177300
406,2015/02/12,177300
407,2015/02/12,177300
408,2015/02/12,177300
409,2015/02/12,177300
410,2015/02/12,177300
411,2015/02/12,177300
412,2015/02/12,177300
413,2015/02/12,177300
414,2015/02/12,177300
415,2015/02/12,177300
416,2015/02/12,177300
417,2015/02/12,177300
418,2015/02/12,182200
419,2015/02/12,201300
420,2015/02/12,516300
421,2015/02/12,532500
422,2015/02/12,960080
423,2015/02/13,4500
424,2015/02/13,4500
425,2015/02/13,4500
426,2015/02/13,4500
427,2015/02/13,4500
428,2015/02/13,4500
429,2015/02/13,4500
430,2015/02/13,4500
431,2015/02/13,4500
432,2015/02/13,4500
433,2015/02/13,4500
434,2015/02/13,4500
435,2015/02/13,29700
436,2015/02/13,29700
437,2015/02/13,49600
438,2015/02/13,49600
439,2015/02/13,49600
440,2015/02/13,49600
441,2015/02/13,49600
442,2015/02/13,49600
443,2015/02/13,49600
444,2015/02/13,128338
445,2015/02/13,138400
446,2015/02/13,142436
447,2015/02/13,146708
448,2015/02/13,177300
449,2015/02/13,177300
450,2015/02/13,177300
451,2015/02/13,177300
452,2015/02/13,177300
453,2015/02/13,177300
454,2015/02/13,177300
455,2015/02/13,177300
456,2015/02/13,181300
457,2015/02/13,201300
458,2015/02/13,257300
459,2015/02/13,339700
460,2015/02/13,363800
461,2015/02/13,371200
462,2015/02/13,420800
463,2015/02/16,4500
464,2015/02/16,4500
465,2015/02/16,4500
466,2015/02/16,4500
467,2015/02/16,4500
468,2015/02/16,4500
469,2015/02/16,4500
470,2015/02/16,4500
471,2015/02/16,4500
472,2015/02/16,4500
473,2015/02/16,4500
474,2015/02/16,4500
475,2015/02/16,4500
476,2015/02/16,4500
477,2015/02/16,4500
478,2015/02/16,4500
479,2015/02/16,4500
480,2015/02/16,4500
481,2015/02/16,4500
482,2015/02/16,4500
483,2015/02/16,9000
484,2015/02/16,9000
485,2015/02/16,29700
486,2015/02/16,29700
487,2015/02/16,29700
488,2015/02/16,29700
489,2015/02/16,45000
490,2015/02/16,47800
491,2015/02/16,49600
492,2015/02/16,49600
493,2015/02/16,56700
494,2015/02/16,114100
495,2015/02/16,124700
496,2015/02/16,158300
497,2015/02/16,159000
498,2015/02/16,177300
499,2015/02/16,177300
500,2015/02/16,177300
501,2015/02/16,177300
502,2015/02/16,177300
503,2015/02/16,177300
504,2015/02/16,177300
505,2015/02/16,200300
506,2015/02/16,228200
507,2015/02/16,384900
508,2015/02/16,385000
509,2015/02/16,478200
510,2015/02/17,4500
511,2015/02/17,4500
512,2015/02/17,4500
513,2015/02/17,4500
514,2015/02/17,4500
515,2015/02/17,4500
516,2015/02/17,4500
517,2015/02/17,4500
518,2015/02/17,4500
519,2015/02/17,4500
520,2015/02/17,9000
521,2015/02/17,29700
522,2015/02/17,29700
523,2015/02/17,29700
524,2015/02/17,42900
525,2015/02/17,45000
526,2015/02/17,48400
527,2015/02/17,49600
528,2015/02/17,49600
529,2015/02/17,49600
530,2015/02/17,49600
531,2015/02/17,56700
532,2015/02/17,56700
533,2015/02/17,56700
534,2015/02/17,80400
535,2015/02/17,82700
536,2015/02/17,90000
537,2015/02/17,92300
538,2015/02/17,177300
539,2015/02/17,177300
540,2015/02/17,177300
541,2015/02/17,177300
542,2015/02/17,177300
543,2015/02/17,177300
544,2015/02/17,177300
545,2015/02/17,177300
546,2015/02/17,177300
547,2015/02/17,177300
548,2015/02/17,182200
549,2015/02/17,299200
550,2015/02/17,620800
551,2015/02/17,676500
552,2015/02/17,2839400
553,2015/02/17,11472600
554,2015/02/17,22466900
555,2015/02/18,4500
556,2015/02/18,4500
557,2015/02/18,4500
558,2015/02/18,4500
559,2015/02/18,4500
560,2015/02/18,4500
561,2015/02/18,4500
562,2015/02/18,4500
563,2015/02/18,4500
564,2015/02/18,4500
565,2015/02/18,22500
566,2015/02/18,29700
567,2015/02/18,29700
568,2015/02/18,48400
569,2015/02/18,48400
570,2015/02/18,49600
571,2015/02/18,49600
572,2015/02/18,49600
573,2015/02/18,49600
574,2015/02/18,49600
575,2015/02/18,74800
576,2015/02/18,172196
577,2015/02/18,177300
578,2015/02/18,177300
579,2015/02/18,177300
580,2015/02/18,177300
581,2015/02/18,177300
582,2015/02/18,177300
583,2015/02/18,177300
584,2015/02/18,177300
585,2015/02/18,177300
586,2015/02/18,177300
587,2015/02/18,177300
588,2015/02/18,186928
589,2015/02/18,198260
590,2015/02/18,201300
591,2015/02/18,306900
592,2015/02/18,396200
593,2015/02/18,658600
594,2015/02/18,689000
595,2015/02/18,784900
596,2015/02/18,986600
597,2015/02/18,1492500
598,2015/02/19,4500
599,2015/02/19,4500
600,2015/02/19,4500
601,2015/02/19,4500
602,2015/02/19,4500
603,2015/02/19,4500
604,2015/02/19,4500
605,2015/02/19,4500
606,2015/02/19,9000
607,2015/02/19,9000
608,2015/02/19,10000
609,2015/02/19,22500
610,2015/02/19,29700
611,2015/02/19,29700
612,2015/02/19,35535
613,2015/02/19,47000
614,2015/02/19,47800
615,2015/02/19,48400
616,2015/02/19,48400
617,2015/02/19,48400
618,2015/02/19,49600
619,2015/02/19,49600
620,2015/02/19,56700
621,2015/02/19,56700
622,2015/02/19,74800
623,2015/02/19,74800
624,2015/02/19,106710
625,2015/02/19,154600
626,2015/02/19,165300
627,2015/02/19,174400
628,2015/02/19,177300
629,2015/02/19,177300
630,2015/02/19,177300
631,2015/02/19,177300
632,2015/02/19,177300
633,2015/02/19,177300
634,2015/02/19,177300
635,2015/02/19,177300
636,2015/02/19,177300
637,2015/02/19,177300
638,2015/02/19,177300
639,2015/02/19,177300
640,2015/02/19,177300
641,2015/02/19,177300
642,2015/02/19,201300
643,2015/02/19,263800
644,2015/02/19,519400
645,2015/02/19,1968400
646,2015/02/19,2451500
647,2015/02/20,4500
648,2015/02/20,4500
649,2015/02/20,4500
650,2015/02/20,4500
651,2015/02/20,4500
652,2015/02/20,4500
653,2015/02/20,4500
654,2015/02/20,4500
655,2015/02/20,4500
656,2015/02/20,4500
657,2015/02/20,4500
658,2015/02/20,4500
659,2015/02/20,9000
660,2015/02/20,9000
661,2015/02/20,18000
662,2015/02/20,18000
663,2015/02/20,29700
664,2015/02/20,29700
665,2015/02/20,39284
666,2015/02/20,48400
667,2015/02/20,48400
668,2015/02/20,49600
669,2015/02/20,49600
670,2015/02/20,49600
671,2015/02/20,65700
672,2015/02/20,66500
673,2015/02/20,156515
674,2015/02/20,177300
675,2015/02/20,177300
676,2015/02/20,177300
677,2015/02/20,177300
678,2015/02/20,177300
679,2015/02/20,177300
680,2015/02/20,177300
681,2015/02/20,177300
682,2015/02/20,177300
683,2015/02/20,177300
684,2015/02/20,177300
685,2015/02/20,201300
686,2015/02/20,201300
687,2015/02/20,201300
688,2015/02/20,315900
689,2015/02/20,325300
690,2015/02/20,337500
691,2015/02/20,372300
692,2015/02/20,806100
693,2015/02/20,824300
694,2015/02/20,969630
695,2015/02/20,1068200
696,2015/02/20,1880700
697,2015/02/20,6894000
698,2015/02/20,17191600
699,2015/02/23,4500
700,2015/02/23,4500
701,2015/02/23,4500
702,2015/02/23,4500
703,2015/02/23,4500
704,2015/02/23,4500
705,2015/02/23,4500
706,2015/02/23,4500
707,2015/02/23,4500
708,2015/02/23,4500
709,2015/02/23,4500
710,2015/02/23,4500
711,2015/02/23,4500
712,2015/02/23,4500
713,2015/02/23,9000
714,2015/02/23,13500
715,2015/02/23,29700
716,2015/02/23,29700
717,2015/02/23,29700
718,2015/02/23,29700
719,2015/02/23,49600
720,2015/02/23,49600
721,2015/02/23,80400
722,2015/02/23,107200
723,2015/02/23,137400
724,2015/02/23,138400
725,2015/02/23,139800
726,2015/02/23,166300
727,2015/02/23,177300
728,2015/02/23,177300
729,2015/02/23,177300
730,2015/02/23,177300
731,2015/02/23,177300
732,2015/02/23,177300
733,2015/02/23,177300
734,2015/02/23,177300
735,2015/02/23,177300
736,2015/02/23,177300
737,2015/02/23,177300
738,2015/02/23,177300
739,2015/02/23,177300
740,2015/02/23,177300
741,2015/02/23,177300
742,2015/02/23,177300
743,2015/02/23,177300
744,2015/02/23,192100
745,2015/02/23,192100
746,2015/02/23,201300
747,2015/02/23,201300
748,2015/02/23,201300
749,2015/02/23,201300
750,2015/02/23,229000
751,2015/02/23,325600
752,2015/02/23,337800
753,2015/02/23,338300
754,2015/02/23,391900
755,2015/02/23,415000
756,2015/02/23,423200
757,2015/02/23,563000
758,2015/02/23,2446700
